idMeal,strMeal,strMealAlternate,strCategory,strArea,strCountry,strInstructions,strMealThumb,strTags,strYoutube,strIngredient1,strIngredient2,strIngredient3,strIngredient4,strIngredient5,strIngredient6,strIngredient7,strIngredient8,strIngredient9,strIngredient10,strIngredient11,strIngredient12,strIngredient13,strIngredient14,strIngredient15,strIngredient16,strIngredient17,strIngredient18,strIngredient19,strIngredient20,strMeasure1,strMeasure2,strMeasure3,strMeasure4,strMeasure5,strMeasure6,strMeasure7,strMeasure8,strMeasure9,strMeasure10,strMeasure11,strMeasure12,strMeasure13,strMeasure14,strMeasure15,strMeasure16,strMeasure17,strMeasure18,strMeasure19,strMeasure20,strSource,strImageSource,strCreativeCommonsConfirmed,dateModified
53303,Raspberry mousse,,Dessert,Polish,Poland,"step 1
Put the gelatine leaves in a bowl, cover with warm water and leave to soak for 5 mins. Drain and squeeze out any excess water.

step 2
Tip the raspberries into a pan over a medium-low heat along with the sugar and lemon juice. Cook for 5-6 mins until the berries have completely broken down. Push the mixture through a sieve set over a bowl, discarding the seeds. Stir in the gelatine leaves until dissolved (if they don’t dissolve, pour the mixture into a clean saucepan and heat gently until dissolved). Set aside to cool for 15 mins.

step 3
Whip the cream to soft peaks using an electric whisk, then gently fold this into the raspberry mixture. Spoon into the ramekins or moulds and chill overnight, or for at least 6 hrs. Serve with raspberries scattered over the top.",https://www.themealdb.com/images/media/meals/v5jrnn1764362830.jpg,,https://www.youtube.com/watch?v=YbFsvvwcSCw,Gelatine Leafs,Raspberries,Caster Sugar,Lemon,Whipping Cream,,,,,,,,,,,,,,,,2,350g,60g,Juice of 1,500ml, , , , , , , , , , , , , , , ,https://www.bbcgoodfood.com/recipes/raspberry-mousse,,,2025-11-28 20:45:41
52901,Rock Cakes,,Dessert,British,United Kingdom,"Preheat oven to 180C/350F/Gas 4 and line a baking tray with baking parchment.
Mix the flour, sugar and baking powder in a bowl and rub in the cubed butter until the mixture looks like breadcrumbs, then mix in the dried fruit.
In a clean bowl, beat the egg and milk together with the vanilla extract.
Add the egg mixture to the dry ingredients and stir with a spoon until the mixture just comes together as a thick, lumpy dough. Add a teaspoon more milk if you really need it to make the mixture stick together.
Place golfball-sized spoons of the mixture onto the prepared baking tray. Leave space between them as they will flatten and spread out to double their size during baking.
Bake for 15-20 minutes, until golden-brown. Remove from the oven, allow to cool for a couple of minutes then turn them out onto a wire rack to cool.",https://www.themealdb.com/images/media/meals/tqrrsq1511723764.jpg,"Baking,Cake",https://www.youtube.com/watch?v=tY3taZO3Aro,Self-raising Flour,Caster Sugar,Baking Powder,Butter,Dried Fruit,Eggs,Milk,Vanilla Extract,,,,,,,,,,,,,225g,75g,1 tsp ,125g,150g,1,1 tbs,2 tsp,,,,,,,,,,,,,https://www.bbc.co.uk/food/recipes/rock_cakes_03094,,,
52786,Rocky Road Fudge,,Dessert,United States,United States,"Line an 8-inch-square baking pan with wax paper or foil, and coat with non-stick spray.
Pour ½ cup of the miniature marshmallows into the bottom of the lined baking dish.
In a microwave-safe bowl, combine the chocolate chips and peanut butter. Microwave the chocolate mixture in 20-second intervals, stirring in between each interval, until the chocolate is melted.
Add the vanilla extract and stir well, until smooth.
Reserve 2 tablespoons of the chopped almonds or peanuts, and set aside.
Fold 1 ½ cups of the miniature marshmallows and the remaining chopped nuts into the chocolate mixture.
Transfer the chocolate mixture into the prepared pan and spread into an even layer. Immediately top with the reserved chopped nuts and the mallow bits or additional miniature marshmallows, if using.
Refrigerate for 4 hours, or until set.
Remove the fudge and wax paper from the pan. Carefully peel all of wax paper from the fudge.
Cut the fudge into bite-sized pieces and serve.",https://www.themealdb.com/images/media/meals/vtxyxv1483567157.jpg,"Chocolate,Snack,Sweet,Baking",https://www.youtube.com/watch?v=N1aJ3nEYXyg,Miniature Marshmallows,Chocolate Chips,Peanut Butter,Vanilla Extract,Peanuts,,,,,,,,,,,,,,,,2 cups,3 cups,½ cup,1 tsp,1 ¼ cups,,,,,,,,,,,,,,,,http://tiphero.com/rocky-road-fudge/,,,
53024,Rogaliki (Polish Croissant Cookies),,Dessert,Polish,Poland,"In a medium bowl mix egg yolks, philly cheese and baking powder using a hand held mixer. Carefully start adding the flour. When the mixture will not be mixing well, and will look like wood chips, put away the blending mixer and using your hands knead the dough.
Create a roll and cover in foil and freeze for 15 minutes. At this time preheat the oven to 375.
Take the dough out and separate into two. Roll and cut out 3 inch trangles.
Make as many as you can and on centre of each put a small spoon of jam. Roll them into a croissant shape.
Place the croissants onto a greased cookie sheet, and bake for 10-12 minutes or until golden.
Repeat with the rest of the dough.
When you take them out, put aside and sprinkle with powdered sugar on top.
This makes about 3 batches of 20 cookies each.
Total count about 60 cookies.",https://www.themealdb.com/images/media/meals/7mxnzz1593350801.jpg,,https://www.youtube.com/watch?v=VAR10T9mfhU,Butter,Egg Yolks,Cream Cheese,Baking Powder,Flour,Jam,,,,,,,,,,,,,,,1 cup ,3,8 oz ,1 tsp ,3 cups ,1 Jar, , , , , , , , , , , , , , ,https://www.food.com/recipe/rogaliki-polish-croissant-cookies-with-jam-filling-200668,,,
52833,Salted Caramel Cheescake,,Dessert,United States,United States,"1) Blitz the biscuits and the pretzels in a food processor and mix the biscuits with the melted butter. Spread on the bottom of an 8″/20cm Deep Springform Tin and press down firmly. Leave to set in the fridge whilst you make the rest!

2) Using an electric mixer, I use my KitchenAid with the whisk attachment, whisk together the cream cheese, vanilla, and icing sugar until smooth and then add the caramel and whisk again until smooth and lump free – this could take a couple of minutes, I whisk it at half speed so not too quick or slow!

3) Pour in the double cream & Salt flakes and continue to whisk for a couple of minutes until its very thick and mousse like (I mix it on a medium speed, level 6/10) – Now this could take up to 5 minutes depending on your mixer, but you seriously have to stick at it – it will hold itself completely when finished mixing (like a meringue does!) If you don’t mix it enough it will not set well enough, but don’t get impatient and whisk it really quick because that’ll make it split! Spread over the biscuit base and leave to set in the fridge overnight.

4) Remove the Cheesecake from the tin carefully and decorate the cheesecake – I drizzled over some of the spare caramel, and then some Toffee Popcorn and more Pretzels!",https://www.themealdb.com/images/media/meals/xqrwyr1511133646.jpg,,https://www.youtube.com/watch?v=q5dQp3qpmI4,Digestive Biscuits,Pretzels,Butter,Cream Cheese,Vanilla Extract,Icing Sugar,Caramel,Sea Salt,Double Cream,Caramel Sauce,Toffee Popcorn,Pretzels,,,,,,,,,250g,75g,135g,450g,1tsp,100g ,150g,1tsp,300ml ,drizzle,Top,Top,,,,,,,,,http://www.janespatisserie.com/2015/11/09/no-bake-salted-caramel-cheesecake/,,,
53337,Saskatoon Pie,,Dessert,Canadian,Canada,"To make the pastry, place the flour and salt in a large bowl. Mix well. Add the cubes of butter and shortening and mix them in (I like to use my hands to mix the fat into the flour, but you can use a pastry blender) just until it looks like coarse oatmeal with some pea-sized bits remaining. Place the egg in a 2-cup measure and beat it with a fork. Beat in the vinegar and just enough ice-cold water to bring it to the 1-cup mark. Stir this into the flour mixture, just until the dough clings together. I like to use my hands for this part as well, but a wooden spoon would also work. Try not to overmix it.
On a lightly floured surface, gather the dough into a ball and divide it into 5 evenly sized portions. Shape each portion into a disc and wrap tightly in plastic. Chill 2 of these discs for 1 hour. Freeze the other 3 in a resealable freezer bag for future use. The pastry keeps well in the freezer for up to 2 months.
Preheat the oven to 350°F. Place the rack in the lower third of the oven. Line a baking sheet with aluminum foil to catch drippings.
On a lightly floured surface, roll out 1 disc of pastry into a 12-inch circle, or thereabouts. Place it in the bottom of a 9-inch pie plate, with the pastry overhanging the edges of the pie plate.
To make the filling, place the saskatoon berries in a large bowl and stir in the 1/2 cup sugar and the cornstarch until well combined. Pour the berry mixture into the bottom of the pie. Dot with the butter. On a lightly floured surface, roll out the pastry in another 12-inch circle for the top crust. Use a ruler to guide you when cutting the pastry into 6 wide, long strips to keep the edges straight. Save the 2 end pieces in case you need to do any patching. I like wide strips, but if you like a thinner look, feel free to cut thin strips of pastry. Weave the pastry strips, going over and under, making sure they connect with the edges of the pie crust. Fold over the edges of the bottom crust, tucking in the lattice ends. This will help to trap the juices and give a rustic look.
If you prefer a cleaner, tidier look, you can trim the overhanging pieces and crimp the edges with a fork. Brush the top of the pie with the egg wash. Sprinkle with the remaining Tbsp sugar. Place the pie on the prepared baking sheet and bake it for about 90 – 100 minutes, until it’s golden brown and bubbling. Remove the pie from the oven and place it on a wire rack to cool.
Serve the pie warm or at room temperature with whipped cream or ice cream. Makes 6 servings. This keeps well if covered with plastic and refrigerated for up to 4 days.",https://www.themealdb.com/images/media/meals/5xdrkw1764444472.jpg,,https://www.youtube.com/watch?v=wla0ijWVLCs,All purpose flour,Salt,Unsalted Butter,Vegetable Shortening,Egg,Vinegar,Water,Saskatoon Berries,Sugar,Sugar,Cornstarch,Unsalted Butter,Egg,Water,,,,,,,6 cups ,2 tsp,1 cup,1 cup,1 large,1 tablespoon,Splash,5 Cups,1/2 cup,1 tablespoon,3  tablespoons,2 tablespoons,1 beaten,1 tablespoon, , , , , , ,https://canadianfoodfocus.org/canadian-food-stories/classic-canadian-recipes-saskatoon-pie/#recipe,,,2025-11-29 19:25:50
53054,Seri muka kuih,,Dessert,Malaysian,Malaysia,"Soak glutinous rice with water for at least 1 ½ hours prior to using. Drain.
Prepare a 9-inch round or square cake pan and spray with cooking spray or line with plastic wrap.
Mix coconut milk, water, salt and the rice. Pour it into cake pan, topped with the pandan knots.
Steam for 30 minutes.
After 30 minutes, fluff up the rice and remove pandan knots. Then, using a greased spatula, flatten the steamed rice. Make sure there are no holes/air bubbles and gaps in the rice, especially the sides.
Steam for another 10 minutes.

Combine pandan juice, coconut milk, all purpose flour, cornflour, and sugar. Mix well.
Add eggs and whisk well then strain into a medium sized metal bowl or pot.
Place pandan mixture over simmering water (double boiler or bain-marie)
Stir continuously and cook till custard starts to thicken. (15 minutes)
Pour pandan custard into glutinous rice layer, give it a little tap (for air bubbles) and continue to steam for 30 minutes.
Remove kuih seri muka from the steamer and allow to cool completely before cutting into rectangles or diamond shapes.",https://www.themealdb.com/images/media/meals/6ut2og1619790195.jpg,,https://www.youtube.com/watch?v=_NJtCfqgaBo,Rice,Coconut Milk,Water,Salt,Corn Flour,Flour,Eggs,Coconut Cream,Sugar,,,,,,,,,,,,400g,150ml,100ml,1 tsp ,5 tbs,3 tbs,3,200ml,140g, , , , , , , , , , , ,https://makan.ch/recipe/kuih-seri-muka/,,,
53395,Slagroomtaart,,Dessert,,Netherlands,"Beat the eggs, sugar and vanilla sugar until light and fluffy. I beat this in a stand mixer on medium-high speed for about 10 minutes.
Sift the flour and cornstarch and add to the mixture. Fold this gently into the mixture; you don’t want all the air you whipped in to disappear.
Pour the batter into a greased baking pan. Bake the cake base at 180°C/350°F (conventional oven) for 30 minutes. The cake is done when you press lightly on the top and it springs back. Allow the cake to cool in the pan for a few minutes before removing it to a cake rack.
Meanwhile, prepare the nougatine and jam according to the recipe if you haven’t already.
Let the cake cool completely before you cut it. If, like me, you used a 20 cm/8 inch spring form pan, cut the cake into three layers.",https://www.themealdb.com/images/media/meals/wxfmk41777628643.jpg,,https://www.youtube.com/watch?v=w6d3N2E_Vdo,Eggs,Sugar,vanilla sugar,Flour,Cornstarch,Jam,Nougatine,Whipping Cream,Sugar,Fruit Mix,,,,,,,,,,,175g,100g ,10g,75g,25g,6 tablespoons,100g ,750 ml ,6 tablespoons,5,,,,,,,,,,,https://www.inlaurasbakery.com/slagroomtaart-dutch-cream-cake/,,,2026-05-01 10:41:53
53163,Spanish fig & almond balls,,Dessert,Spanish,Spain,"step 1
Whizz the almonds in a food processor until most are finely chopped, then tip into a large bowl. Roughly chop the figs, then whizz to a smooth sticky paste. Scrape onto the almonds then, using your hands, mix together well with the dried fruit, brandy, honey and cloves.

step 2
Divide the mixture into 6 and roll into balls. Tip the sesame seeds onto a tray, then roll the balls in them until covered. Cover the tray loosely with a clean tea towel, then leave the fig balls to dry for a week before packaging. Will keep in a cool place for 2 months.",https://www.themealdb.com/images/media/meals/si2rty1763282314.jpg,,,Almonds,Figs,Dried Apricots,Dried cranberries,Brandy,Clear Honey,Cloves,Sesame Seed,,,,,,,,,,,,,100g ,500g,85g,50g,1 tablespoon,1 tblsp ,1 teaspoon,100g , , , , , , , , , , , , ,https://www.bbcgoodfood.com/recipes/spanish-fig-almond-balls,,,2025-11-16 08:36:38
52886,Spotted Dick,,Dessert,British,United Kingdom,"Put the flour and salt in a bowl. Add the suet, currants, sugar, lemon and orange zest.
Pour in 150ml milk and mix to a firm but moist dough, adding the extra milk if necessary.
Shape into a fat roll about 20cm long. Place on a large rectangle of baking parchment. Wrap loosely to allow for the pudding to rise and tie the ends with string like a Christmas cracker.
Place a steamer over a large pan of boiling water, add the pudding to the steamer, cover and steam for 1 1/2 hours. Top up the pan with water from time to time.
Remove from the steamer and allow to cool slightly before unwrapping. Serve sliced with custard.",https://www.themealdb.com/images/media/meals/xqvyqr1511638875.jpg,"Fruity,Pudding,Desert",https://www.youtube.com/watch?v=fu15XOF-ros,Self-raising Flour,Salt,Suet,Currants,Caster Sugar,Lemon,Orange,Milk,Custard,,,,,,,,,,,,250g,pinch,125g,175g,80g,Zest of 1,Zest of 1,150ml,to serve,,,,,,,,,,,,https://www.bbcgoodfood.com/recipes/2686661/spotted-dick,,,
52883,Sticky Toffee Pudding,,Dessert,British,United Kingdom,"Preheat the oven to 180C/160C Fan/Gas 4. Butter a wide shallow 1.7-litre/3-pint ovenproof dish.
Put the butter, sugar, eggs, flour, baking powder, bicarbonate of soda and treacle into a mixing bowl. Beat using an electric handheld whisk for about 30 seconds or until combined. Pour in the milk gradually and whisk again until smooth. Pour into the prepared dish. Bake for 35–40 minutes or until well risen and springy in the centre.
To make the sauce, put all the ingredients into a saucepan and stir over a low heat until the sugar has dissolved and the butter has melted. Bring to the boil, stirring for a minute.
To serve, pour half the sauce over the pudding in the baking dish. Serve with the cream or ice cream.",https://www.themealdb.com/images/media/meals/xqqqtu1511637379.jpg,"Pudding,Cake,Desert",https://www.youtube.com/watch?v=Wytv3bjqJII,Butter,Muscovado Sugar,Eggs,Self-raising Flour,Baking Powder,Bicarbonate Of Soda,Black Treacle,Milk,Double Cream,Butter,Muscovado Sugar,Black Treacle,Double Cream,Vanilla Extract,,,,,,,100g ,175g,2 large,225g,1 tsp ,1 tsp ,3 tbs,275ml,to serve,100g ,125g,1 tbs,300ml ,1 tsp ,,,,,,,https://www.bbc.co.uk/food/recipes/marys_sticky_toffee_41970,,,
52793,Sticky Toffee Pudding Ultimate,,Dessert,British,United Kingdom,"Stone and chop the dates quite small, put them in a bowl, then pour the boiling water over. Leave for about 30 mins until cool and well-soaked, then mash a bit with a fork. Stir in the vanilla extract. Butter and flour seven mini pudding tins (each about 200ml/7fl oz) and sit them on a baking sheet. Heat oven to 180C/fan 160C/gas 4.
While the dates are soaking, make the puddings. Mix the flour and bicarbonate of soda together and beat the eggs in a separate bowl. Beat the butter and sugar together in a large bowl for a few mins until slightly creamy (the mixture will be grainy from the sugar). Add the eggs a little at a time, beating well between additions. Beat in the black treacle then, using a large metal spoon, gently fold in one-third of the flour, then half the milk, being careful not to overbeat. Repeat until all the flour and milk is used. Stir the soaked dates into the pudding batter. The mix may look a little curdled at this point and will be like a soft, thick batter. Spoon it evenly between the tins and bake for 20-25 mins, until risen and firm.
Meanwhile, put the sugar and butter for the sauce in a medium saucepan with half the cream. Bring to the boil over a medium heat, stirring all the time, until the sugar has completely dissolved. Stir in the black treacle, turn up the heat slightly and let the mixture bubble away for 2-3 mins until it is a rich toffee colour, stirring occasionally to make sure it doesn’t burn. Take the pan off the heat and beat in the rest of the cream.
Remove the puddings from the oven. Leave in the tins for a few mins, then loosen them well from the sides of the tins with a small palette knife before turning them out. You can serve them now with the sauce drizzled over, but they’ll be even stickier if left for a day or two coated in the sauce. To do this, pour about half the sauce into one or two ovenproof serving dishes. Sit the upturned puddings on the sauce, then pour the rest of the sauce over them. Cover with a loose tent of foil so that the sauce doesn’t smudge (no need to chill).
When ready to serve, heat oven to 180C/fan 160C/gas 4. Warm the puddings through, still covered, for 15-20 mins or until the sauce is bubbling. Serve them on their own, or with cream or custard.",https://www.themealdb.com/images/media/meals/xrptpq1483909204.jpg,"Pudding,Desert,Cake,Dairy",https://www.youtube.com/watch?v=hKq6RbxJHBo,Medjool dates,water,vanilla extract,self-raising flour,bicarbonate of soda,eggs,butter,demerara sugar,black treacle,milk,ice cream,muscovado sugar,butter,double cream,black treacle,,,,,,225g,175ml Boiling,1 tsp,175g,1 tsp,2,85g,140g,2 tbsp,100ml,1 scoop,175g,50g,225ml,1 tbsp,,,,,,https://www.youtube.com/watch?v=Wytv3bjqJII,,,
53082,Strawberries Romanoff,,Dessert,Russian,Russia,"In a medium bowl, combine hulled and quartered strawberries, 4 Tbsp sugar and 4 Tbsp liqueur, stir to combine then cover and refrigerate at least 1 hour and up to 2 hours, stirring once or twice.

Two photos of cut strawberries in a bowl with one having sugar being added to the bowl Two photos of cut up strawberries for Strawberry Romanoff 

Just before serving, in a large mixing bowl, combine 1 cup cold heavy cream and 1/4 cup powdered sugar, and beat with an electric mixer until stiff peaks form. Using a spatula, fold in 1/4 cup sour cream just until well blended.

To serve, stir strawberries then divide between 6 serving glasses or bowls. You can spoon a little syrup over the berries if you like. You can also use this syrup to soak a cake. Spoon cream over strawberries, dividing evenly. You can also use an ice cream scoop with trigger release for a nice rounded puff of cream. Serve right away or chill and enjoy within 2 hours of assembly.

",https://www.themealdb.com/images/media/meals/oe8rg51699014028.jpg,Fruity,https://www.youtube.com/watch?v=ybWHc4Vi-xU,Strawberries,Sugar,Grand Marnier,Cream,Sour Cream,,,,,,,,,,,,,,,,2 pint ,4 tbs,4 tbs,1 cup ,1/4 cup, , , , , , , , , , , , , , , ,https://natashaskitchen.com/strawberries-romanoff-recipe/,,,
53005,Strawberry Rhubarb Pie,,Dessert,British,United Kingdom,"Pie Crust:  In a food processor, place the flour, salt, and sugar and process until combined. Add the butter and process until the mixture resembles coarse

meal (about 15 seconds). Pour 1/4 cup (60 ml) water in a slow, steady stream, through the feed tube until the dough just holds together when pinched. If necessary, add more water. Do not process more than 30 seconds.
Turn the dough onto your work surface and gather into a ball. Divide the dough in half, flattening each half into a disk, cover with plastic wrap, and refrigerate for about one hour before using. This will chill the butter and relax the gluten in the flour. 

After the dough has chilled sufficiently, remove one portion of the dough from the fridge and place it on a lightly floured surface.  Roll the pastry into a 12 inch (30 cm) circle. (To prevent the pastry from sticking to the counter and to ensure uniform thickness, keep lifting up and turning the pastry a quarter turn as you roll (always roll from the center of the pastry outwards).)  Fold the dough in half and gently transfer to a 9 inch (23 cm) pie pan. Brush off any excess flour and trim any overhanging pastry to an edge of 1/2 inch (1.5 cm). Refrigerate the pastry, covered with plastic wrap, while you make the filling. 

Remove the second round of pastry and roll it into a 13 inch (30 cm) circle. Using a pastry wheel or pizza cutter, cut the pastry into about 3/4 inch (2 cm) strips. Place the strips of pastry on a parchment paper-lined baking sheet, cover with plastic wrap, and place in the refrigerator for about 10 minutes. 

Make the Strawberry Rhubarb Filling: Place the cut strawberries and rhubarb in a large bowl. In a small bowl mix together the cornstarch, sugar, and ground cinnamon. 

Remove the chilled pie crust from the fridge. Sprinkle about 2 tablespoons of the sugar mixture over the bottom of the pastry crust. Add the remaining sugar mixture to the strawberries and rhubarb and gently toss to combine. Pour the fruit mixture into the prepared pie shell. Sprinkle the fruit with about 1 teaspoon of lemon juice and dot with 2 tablespoons of butter.

Remove the lattice pastry from the refrigerator and, starting at the center with the longest strips and working outwards, place half the strips, spacing about 1 inch (2.5 cm) apart, on top of the filling. (Use the shortest pastry strips at the outer edges.) Then, gently fold back, about halfway, every other strip of pastry. Take another strip of pastry and place it perpendicular on top of the first strips of pastry. Unfold the bottom strips of pastry and then fold back the strips that weren't folded back the first time. Lay another strip of pastry perpendicular on top of the filling and then continue with the remaining strips. Trim the edges of the pastry strips, leaving a 1 inch (2.5 cm) overhang. Seal the edges of the pastry strips by folding them under the bottom pastry crust and flute the edges of the pastry. Brush the lattice pastry with milk and sprinkle with a little sugar. Cover and place in the refrigerator while you preheat the oven to 400 degrees F (205 degrees C) and place the oven rack in the lower third of the oven. Put a baking sheet, lined with aluminum foil, on the oven rack (to catch any spills.)

Place the pie plate on the hot baking sheet and bake the pie for about 35 minutes and then, if the edges of the pie are browning too much, cover with a foil ring. Continue to bake the pie for about another 10 minutes or until the crust is a golden brown color and the fruit juices begin to bubble.

Remove the pie from the oven and place on a wire rack to cool for several hours. Serve at room temperature with softly whipped cream or vanilla ice cream. Leftovers can be stored in the refrigerator for about 3 days. Reheat before serving. This pie can be frozen.

Makes one 9 inch (23 cm) pie.",https://www.themealdb.com/images/media/meals/178z5o1585514569.jpg,"Pudding,Pie,Baking,Fruity,Glazed",https://www.youtube.com/watch?v=tGw5Pwm4YA0,Flour,Salt,Sugar,Butter,Water,Rhubarb,Strawberries,Cornstarch,Sugar,Cinnamon,Lemon Juice,Unsalted Butter,Milk,Sugar,,,,,,,350g,1 tsp ,2 tbs,1 cup ,1/2 cup ,450g,450g,3 tbs,150g,1/4 tsp,1 tsp ,2 tbs,2 tbs,Spinkling, , , , , , ,https://www.joyofbaking.com/StrawberryRhubarbPie.html,,,
52931,Sugar Pie,,Dessert,Canadian,Canada,"Preheat oven to 350 degrees F (175 degrees C). Grease a 9-inch pie dish.
Place the brown sugar and butter in a mixing bowl, and beat them together with an electric mixer until creamy and very well combined, without lumps. Beat in eggs, one at a time, incorporating the first egg before adding the next one. Add the vanilla extract and salt; beat the flour in, a little at a time, and then the milk, making a creamy batter. Pour the batter into the prepared pie dish.
Bake in the preheated oven for 35 minutes; remove pie, and cover the rim with aluminum foil to prevent burning. Return to oven, and bake until the middle sets and the top forms a crusty layer, about 15 more minutes. Let the pie cool to room temperature, then refrigerate for at least 1 hour before serving.",https://www.themealdb.com/images/media/meals/yrstur1511816601.jpg,"Pie,Desert",https://www.youtube.com/watch?v=uVQ66jiL-Dc,Brown Sugar,Butter,Eggs,Vanilla Extract,Salt,Plain Flour,Milk,,,,,,,,,,,,,,2 cups ,¼ cup,2,1 tsp ,1 tsp ,½ cup ,1 1/2 cups ,,,,,,,,,,,,,,http://allrecipes.com/recipe/213595/miraculous-canadian-sugar-pie/,,,
53130,Suksessterte (Norwegian almond “success cake”),,Dessert,Norway,Norway,"Almond base
▢
Preheat oven to 345°F (175°C) and grease cake form (I use a 27 cm spring form) – you can line the bottom with baking paper if you like.
▢
Grind almonds in an almond grinder or food processor. I like to keep them a bit coarse.
▢
Gently whisk the eggs and sugar together until combined (no longer). Stir in the ground almonds, flour, and baking powder.
▢
Pour batter into cake form and bake for about 45 – 50 minutes, monitoring to make sure the top doesn't burn.
Yellow egg cream
▢
Add egg yolks, heavy cream, sugar, and vanilla to a saucepan. Heat over low/medium heat while stirring constantly until the mixture thickens – about 15 minutes. Turn up the heat if the mixture doesn't thicken, but be careful not to boil.
▢
Let the mixture cool to room temperature and then add the butter. You can use an electric mixer for a fluffy egg cream.
Assembly
▢
Wait for the cake to cool completely before removing from form and frosting.",https://www.themealdb.com/images/media/meals/de83k51763075604.jpg,,https://www.youtube.com/watch?v=LgIQXxkOrMM,Almonds,Egg,Granulated Sugar,Flour,Baking Powder,Egg Yolks,Heavy Cream,Granulated Sugar,Vanilla Extract,Butter,,,,,,,,,,,2 cups ,3,1 1/4 cup,2 tblsp ,1 teaspoon,5,1/2 cup,1/3 cup,1 teaspoon,100g , , , , , , , , , , ,https://scandinaviancookbook.com/suksessterte-success-cake/,,,2025-11-12 12:40:11
53187,Šúĺlance s Makom,,Dessert,Slovakia,Slovakia,"1. Prepare the Potatoes

Boil the potatoes with their skins on until tender.
Let them cool completely (preferably overnight), then peel and mash them finely.
2. Make the Dough

In a bowl, combine mashed potatoes, flour, semolina, and salt.
Knead the mixture until you get a smooth, non-sticky dough.
3. Shape the Šúĺlance

Divide the dough into portions and roll each into a thin rope (about 1.5 cm in diameter).
Cut into 3 cm-long pieces and roll between your palms to shape small dumplings.
4. Cook the Dumplings

Bring a pot of salted water to a boil.
Drop in the dumplings in batches and cook until they float to the surface (about 2-3 minutes).
Drain and transfer to a bowl.
5. Prepare the Topping

In a separate bowl, mix ground poppy seeds and powdered sugar.
Melt the butter and keep it ready.
6. Assemble the Dish

Drizzle the cooked dumplings with melted butter.
Toss them in the poppy seed-sugar mixture until evenly coated.
7. Serve and Enjoy

Serve warm, optionally with a dusting of extra powdered sugar or a drizzle of honey.",https://www.themealdb.com/images/media/meals/d6o4nu1763362422.jpg,,https://www.youtube.com/shorts/gUS-__P4nW0,Potatoes,All purpose flour,Semolina,Salt,Ground Poppy seeds,Powdered Sugar,Butter,,,,,,,,,,,,,,700g,300g,100g ,Pinch,150g,100g ,100g , , , , , , , , , , , , , ,https://www.slovakia-foods.co.uk/blog/post/sullance-s-makom-recipe-how-to-make-authentic-slovak-sweet-poppy-seed-rolls.html,,,2025-11-17 06:48:59
52889,Summer Pudding,,Dessert,British,United Kingdom,"Bring out the juices: Wash fruit and gently dry on kitchen paper – keep strawberries separate. Put sugar and 3 tbsp water into a large pan. Gently heat until sugar dissolves – stir a few times. Bring to a boil for 1 min, then tip in the fruit (not strawberries). Cook for 3 mins over a low heat, stirring 2-3 times. The fruit will be softened, mostly intact and surrounded by dark red juice. Put a sieve over a bowl and tip in the fruit and juice.
Line the bowl with cling film and prepare the bread: Line the 1.25-litre basin with cling film as this will help you to turn out the pudding. Overlap two pieces of cling film in the middle of the bowl as it’s easier than trying to get one sheet to stick to all of the curves. Let the edges overhang by about 15cm. Cut the crusts off the bread. Cut 4 pieces of bread in half, a little on an angle, to give 2 lopsided rectangles per piece. Cut 2 slices into 4 triangles each and leave the final piece whole.
Build the pud: Dip the whole piece of bread into the juice for a few secs just to coat. Push this into the bottom of the basin. Now dip the wonky rectangular pieces one at a time and press around the basin’s sides so that they fit together neatly, alternately placing wide and narrow ends up. If you can’t quite fit the last piece of bread in it doesn’t matter, just trim into a triangle, dip in juice and slot in. Now spoon in the softened fruit, adding the strawberries here and there as you go.
Let flavours mingle then serve: Dip the bread triangles in juice and place on top – trim off overhang with scissors. Keep leftover juice for later. Bring cling film up and loosely seal. Put a side plate on top and weight down with cans. Chill for 6 hrs or overnight. To serve, open out cling film then put a serving plate upside-down on top and flip over. serve with leftover juice, any extra berries and cream.",https://www.themealdb.com/images/media/meals/rsqwus1511640214.jpg,Summer,https://www.youtube.com/watch?v=akJIO6UhXtA,Strawberries,Blackberries,Redcurrants,Raspberries,Caster Sugar,Bread,,,,,,,,,,,,,,,300g,250g,100g ,500g,175g,7 Slices,,,,,,,,,,,,,,,https://www.bbcgoodfood.com/recipes/4516/summer-pudding,,,
